INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,CONTRACT_CD,CID,M_ATD_ITEM_ID,CALCULABLE
,,,,,,,,0,"000000000000","000000000000-0000",591,true
,,,,,,,,0,"000000000000","000000000000-0000",592,true
,,,,,,,,0,"000000000000","000000000000-0000",593,true
,,,,,,,,0,"000000000000","000000000000-0000",594,true
,,,,,,,,0,"000000000000","000000000000-0000",595,true
,,,,,,,,0,"000000000000","000000000000-0000",596,true
,,,,,,,,0,"000000000000","000000000000-0000",597,true
,,,,,,,,0,"000000000000","000000000000-0000",598,true
,,,,,,,,0,"000000000000","000000000000-0000",599,true
,,,,,,,,0,"000000000000","000000000000-0000",600,true
,,,,,,,,0,"000000000000","000000000000-0000",601,true
,,,,,,,,0,"000000000000","000000000000-0000",602,true
,,,,,,,,0,"000000000000","000000000000-0000",603,true
,,,,,,,,0,"000000000000","000000000000-0000",604,true
,,,,,,,,0,"000000000000","000000000000-0000",605,true
,,,,,,,,0,"000000000000","000000000000-0000",606,true
,,,,,,,,0,"000000000000","000000000000-0000",607,true
,,,,,,,,0,"000000000000","000000000000-0000",608,true
,,,,,,,,0,"000000000000","000000000000-0000",609,true
,,,,,,,,0,"000000000000","000000000000-0000",610,true
,,,,,,,,0,"000000000000","000000000000-0000",611,true
,,,,,,,,0,"000000000000","000000000000-0000",612,true
,,,,,,,,0,"000000000000","000000000000-0000",613,true
,,,,,,,,0,"000000000000","000000000000-0000",614,true
,,,,,,,,0,"000000000000","000000000000-0000",615,true
,,,,,,,,0,"000000000000","000000000000-0000",616,true
,,,,,,,,0,"000000000000","000000000000-0000",617,true
,,,,,,,,0,"000000000000","000000000000-0000",618,true
,,,,,,,,0,"000000000000","000000000000-0000",619,true
,,,,,,,,0,"000000000000","000000000000-0000",620,true
,,,,,,,,0,"000000000000","000000000000-0000",621,true
,,,,,,,,0,"000000000000","000000000000-0000",622,true
,,,,,,,,0,"000000000000","000000000000-0000",623,true
,,,,,,,,0,"000000000000","000000000000-0000",624,true
,,,,,,,,0,"000000000000","000000000000-0000",625,true
,,,,,,,,0,"000000000000","000000000000-0000",626,true
,,,,,,,,0,"000000000000","000000000000-0000",627,true
,,,,,,,,0,"000000000000","000000000000-0000",628,true
,,,,,,,,0,"000000000000","000000000000-0000",629,true
,,,,,,,,0,"000000000000","000000000000-0000",630,true
,,,,,,,,0,"000000000000","000000000000-0000",631,true
,,,,,,,,0,"000000000000","000000000000-0000",632,true
,,,,,,,,0,"000000000000","000000000000-0000",633,true
,,,,,,,,0,"000000000000","000000000000-0000",634,true
,,,,,,,,0,"000000000000","000000000000-0000",635,true
,,,,,,,,0,"000000000000","000000000000-0000",636,true
,,,,,,,,0,"000000000000","000000000000-0000",637,true
,,,,,,,,0,"000000000000","000000000000-0000",638,true
,,,,,,,,0,"000000000000","000000000000-0000",639,true
,,,,,,,,0,"000000000000","000000000000-0000",640,true
,,,,,,,,0,"000000000000","000000000000-0000",641,true
,,,,,,,,0,"000000000000","000000000000-0000",642,true
,,,,,,,,0,"000000000000","000000000000-0000",643,true
,,,,,,,,0,"000000000000","000000000000-0000",644,true
,,,,,,,,0,"000000000000","000000000000-0000",645,true
,,,,,,,,0,"000000000000","000000000000-0000",646,true
,,,,,,,,0,"000000000000","000000000000-0000",647,true
,,,,,,,,0,"000000000000","000000000000-0000",648,true
,,,,,,,,0,"000000000000","000000000000-0000",649,true
,,,,,,,,0,"000000000000","000000000000-0000",650,true
,,,,,,,,0,"000000000000","000000000000-0000",651,true
,,,,,,,,0,"000000000000","000000000000-0000",652,true
,,,,,,,,0,"000000000000","000000000000-0000",653,true
,,,,,,,,0,"000000000000","000000000000-0000",654,true
,,,,,,,,0,"000000000000","000000000000-0000",655,true
,,,,,,,,0,"000000000000","000000000000-0000",656,true
,,,,,,,,0,"000000000000","000000000000-0000",657,true
,,,,,,,,0,"000000000000","000000000000-0000",658,true
,,,,,,,,0,"000000000000","000000000000-0000",659,true
,,,,,,,,0,"000000000000","000000000000-0000",660,true
,,,,,,,,0,"000000000000","000000000000-0000",661,true
,,,,,,,,0,"000000000000","000000000000-0000",662,true
,,,,,,,,0,"000000000000","000000000000-0000",663,true
,,,,,,,,0,"000000000000","000000000000-0000",664,true
,,,,,,,,0,"000000000000","000000000000-0000",665,true
,,,,,,,,0,"000000000000","000000000000-0000",666,true
,,,,,,,,0,"000000000000","000000000000-0000",667,true
,,,,,,,,0,"000000000000","000000000000-0000",668,true
,,,,,,,,0,"000000000000","000000000000-0000",669,true
,,,,,,,,0,"000000000000","000000000000-0000",670,true
,,,,,,,,0,"000000000000","000000000000-0000",671,true
,,,,,,,,0,"000000000000","000000000000-0000",672,true
,,,,,,,,0,"000000000000","000000000000-0000",673,true
,,,,,,,,0,"000000000000","000000000000-0000",674,true
,,,,,,,,0,"000000000000","000000000000-0000",675,true
,,,,,,,,0,"000000000000","000000000000-0000",676,true
,,,,,,,,0,"000000000000","000000000000-0000",677,true
,,,,,,,,0,"000000000000","000000000000-0000",678,true
,,,,,,,,0,"000000000000","000000000000-0000",679,true
,,,,,,,,0,"000000000000","000000000000-0000",680,true
,,,,,,,,0,"000000000000","000000000000-0000",681,true
,,,,,,,,0,"000000000000","000000000000-0000",682,true
,,,,,,,,0,"000000000000","000000000000-0000",683,true
,,,,,,,,0,"000000000000","000000000000-0000",684,true
,,,,,,,,0,"000000000000","000000000000-0000",685,true
,,,,,,,,0,"000000000000","000000000000-0000",686,true
,,,,,,,,0,"000000000000","000000000000-0000",687,true
,,,,,,,,0,"000000000000","000000000000-0000",688,true
,,,,,,,,0,"000000000000","000000000000-0000",789,true
,,,,,,,,0,"000000000000","000000000000-0000",790,true
,,,,,,,,0,"000000000000","000000000000-0000",794,true
,,,,,,,,0,"000000000000","000000000000-0000",798,true
,,,,,,,,0,"000000000000","000000000000-0000",799,true
,,,,,,,,0,"000000000000","000000000000-0000",800,true
,,,,,,,,0,"000000000000","000000000000-0000",801,true
,,,,,,,,0,"000000000000","000000000000-0000",805,true
,,,,,,,,0,"000000000000","000000000000-0000",809,true
,,,,,,,,0,"000000000000","000000000000-0000",830,true
,,,,,,,,0,"000000000000","000000000000-0000",831,true
,,,,,,,,0,"000000000000","000000000000-0000",832,true
,,,,,,,,0,"000000000000","000000000000-0000",834,true
,,,,,,,,0,"000000000000","000000000000-0000",835,true
,,,,,,,,0,"000000000000","000000000000-0000",836,true
,,,,,,,,0,"000000000000","000000000000-0000",837,true
,,,,,,,,0,"000000000000","000000000000-0000",838,true
,,,,,,,,0,"000000000000","000000000000-0000",840,true
,,,,,,,,0,"000000000000","000000000000-0000",841,true
,,,,,,,,0,"000000000000","000000000000-0000",845,true
,,,,,,,,0,"000000000000","000000000000-0000",846,true
,,,,,,,,0,"000000000000","000000000000-0000",849,true
,,,,,,,,0,"000000000000","000000000000-0000",851,true
,,,,,,,,0,"000000000000","000000000000-0000",852,true
,,,,,,,,0,"000000000000","000000000000-0000",853,true
,,,,,,,,0,"000000000000","000000000000-0000",857,true
,,,,,,,,0,"000000000000","000000000000-0000",858,true
,,,,,,,,0,"000000000000","000000000000-0000",861,true
,,,,,,,,0,"000000000000","000000000000-0000",862,true
,,,,,,,,0,"000000000000","000000000000-0000",866,true
,,,,,,,,0,"000000000000","000000000000-0000",867,true
,,,,,,,,0,"000000000000","000000000000-0000",870,true
,,,,,,,,0,"000000000000","000000000000-0000",872,true
,,,,,,,,0,"000000000000","000000000000-0000",873,true
,,,,,,,,0,"000000000000","000000000000-0000",874,true
,,,,,,,,0,"000000000000","000000000000-0000",878,true
,,,,,,,,0,"000000000000","000000000000-0000",879,true
,,,,,,,,0,"000000000000","000000000000-0000",882,true
,,,,,,,,0,"000000000000","000000000000-0000",883,true
,,,,,,,,0,"000000000000","000000000000-0000",887,true
,,,,,,,,0,"000000000000","000000000000-0000",888,true
,,,,,,,,0,"000000000000","000000000000-0000",891,true
,,,,,,,,0,"000000000000","000000000000-0000",893,true
,,,,,,,,0,"000000000000","000000000000-0000",894,true
,,,,,,,,0,"000000000000","000000000000-0000",895,true
,,,,,,,,0,"000000000000","000000000000-0000",899,true
,,,,,,,,0,"000000000000","000000000000-0000",900,true
,,,,,,,,0,"000000000000","000000000000-0000",903,true
,,,,,,,,0,"000000000000","000000000000-0000",904,true
,,,,,,,,0,"000000000000","000000000000-0000",908,true
,,,,,,,,0,"000000000000","000000000000-0000",909,true
,,,,,,,,0,"000000000000","000000000000-0000",912,true
,,,,,,,,0,"000000000000","000000000000-0000",914,true
,,,,,,,,0,"000000000000","000000000000-0000",915,true
,,,,,,,,0,"000000000000","000000000000-0000",916,true
,,,,,,,,0,"000000000000","000000000000-0000",920,true
,,,,,,,,0,"000000000000","000000000000-0000",921,true
,,,,,,,,0,"000000000000","000000000000-0000",924,true
,,,,,,,,0,"000000000000","000000000000-0000",925,true
,,,,,,,,0,"000000000000","000000000000-0000",929,true
,,,,,,,,0,"000000000000","000000000000-0000",930,true
,,,,,,,,0,"000000000000","000000000000-0000",933,true
,,,,,,,,0,"000000000000","000000000000-0000",935,true
,,,,,,,,0,"000000000000","000000000000-0000",936,true
,,,,,,,,0,"000000000000","000000000000-0000",937,true
,,,,,,,,0,"000000000000","000000000000-0000",941,true
,,,,,,,,0,"000000000000","000000000000-0000",942,true
,,,,,,,,0,"000000000000","000000000000-0000",945,true
,,,,,,,,0,"000000000000","000000000000-0000",946,true
,,,,,,,,0,"000000000000","000000000000-0000",950,true
,,,,,,,,0,"000000000000","000000000000-0000",951,true
,,,,,,,,0,"000000000000","000000000000-0000",954,true
,,,,,,,,0,"000000000000","000000000000-0000",956,true
,,,,,,,,0,"000000000000","000000000000-0000",957,true
,,,,,,,,0,"000000000000","000000000000-0000",958,true
,,,,,,,,0,"000000000000","000000000000-0000",962,true
,,,,,,,,0,"000000000000","000000000000-0000",963,true
,,,,,,,,0,"000000000000","000000000000-0000",966,true
,,,,,,,,0,"000000000000","000000000000-0000",967,true
,,,,,,,,0,"000000000000","000000000000-0000",971,true
,,,,,,,,0,"000000000000","000000000000-0000",972,true
,,,,,,,,0,"000000000000","000000000000-0000",975,true
,,,,,,,,0,"000000000000","000000000000-0000",977,true
,,,,,,,,0,"000000000000","000000000000-0000",978,true
,,,,,,,,0,"000000000000","000000000000-0000",979,true
,,,,,,,,0,"000000000000","000000000000-0000",983,true
,,,,,,,,0,"000000000000","000000000000-0000",984,true
,,,,,,,,0,"000000000000","000000000000-0000",987,true
,,,,,,,,0,"000000000000","000000000000-0000",988,true
,,,,,,,,0,"000000000000","000000000000-0000",992,true
,,,,,,,,0,"000000000000","000000000000-0000",993,true
,,,,,,,,0,"000000000000","000000000000-0000",996,true
,,,,,,,,0,"000000000000","000000000000-0000",998,true
,,,,,,,,0,"000000000000","000000000000-0000",999,true
,,,,,,,,0,"000000000000","000000000000-0000",1000,true
,,,,,,,,0,"000000000000","000000000000-0000",1004,true
,,,,,,,,0,"000000000000","000000000000-0000",1005,true
,,,,,,,,0,"000000000000","000000000000-0000",1008,true
,,,,,,,,0,"000000000000","000000000000-0000",1009,true
,,,,,,,,0,"000000000000","000000000000-0000",1013,true
,,,,,,,,0,"000000000000","000000000000-0000",1014,true
,,,,,,,,0,"000000000000","000000000000-0000",1017,true
,,,,,,,,0,"000000000000","000000000000-0000",1019,true
,,,,,,,,0,"000000000000","000000000000-0000",1020,true
,,,,,,,,0,"000000000000","000000000000-0000",1021,true
,,,,,,,,0,"000000000000","000000000000-0000",1025,true
,,,,,,,,0,"000000000000","000000000000-0000",1026,true
,,,,,,,,0,"000000000000","000000000000-0000",1029,true
,,,,,,,,0,"000000000000","000000000000-0000",1030,true
,,,,,,,,0,"000000000000","000000000000-0000",1034,true
,,,,,,,,0,"000000000000","000000000000-0000",1035,true
,,,,,,,,0,"000000000000","000000000000-0000",1038,true
,,,,,,,,0,"000000000000","000000000000-0000",1040,true
,,,,,,,,0,"000000000000","000000000000-0000",1041,true
,,,,,,,,0,"000000000000","000000000000-0000",1042,true
,,,,,,,,0,"000000000000","000000000000-0000",1046,true
,,,,,,,,0,"000000000000","000000000000-0000",1047,true
,,,,,,,,0,"000000000000","000000000000-0000",1050,true
,,,,,,,,0,"000000000000","000000000000-0000",1051,true
,,,,,,,,0,"000000000000","000000000000-0000",1055,true
,,,,,,,,0,"000000000000","000000000000-0000",1056,true
,,,,,,,,0,"000000000000","000000000000-0000",1059,true
,,,,,,,,0,"000000000000","000000000000-0000",1061,true
,,,,,,,,0,"000000000000","000000000000-0000",1062,true
,,,,,,,,0,"000000000000","000000000000-0000",1063,true
,,,,,,,,0,"000000000000","000000000000-0000",1067,true
,,,,,,,,0,"000000000000","000000000000-0000",1068,true
,,,,,,,,0,"000000000000","000000000000-0000",1071,true
,,,,,,,,0,"000000000000","000000000000-0000",1072,true
,,,,,,,,0,"000000000000","000000000000-0000",1076,true
,,,,,,,,0,"000000000000","000000000000-0000",1077,true
,,,,,,,,0,"000000000000","000000000000-0000",1080,true
,,,,,,,,0,"000000000000","000000000000-0000",1082,true
,,,,,,,,0,"000000000000","000000000000-0000",1083,true
,,,,,,,,0,"000000000000","000000000000-0000",1084,true
,,,,,,,,0,"000000000000","000000000000-0000",1088,true
,,,,,,,,0,"000000000000","000000000000-0000",1089,true
,,,,,,,,0,"000000000000","000000000000-0000",1092,true
,,,,,,,,0,"000000000000","000000000000-0000",1093,true
,,,,,,,,0,"000000000000","000000000000-0000",1097,true
,,,,,,,,0,"000000000000","000000000000-0000",1098,true
,,,,,,,,0,"000000000000","000000000000-0000",1101,true
,,,,,,,,0,"000000000000","000000000000-0000",1103,true
,,,,,,,,0,"000000000000","000000000000-0000",1104,true
,,,,,,,,0,"000000000000","000000000000-0000",1105,true
,,,,,,,,0,"000000000000","000000000000-0000",1109,true
,,,,,,,,0,"000000000000","000000000000-0000",1110,true
,,,,,,,,0,"000000000000","000000000000-0000",1113,true
,,,,,,,,0,"000000000000","000000000000-0000",1114,true
,,,,,,,,0,"000000000000","000000000000-0000",1118,true
,,,,,,,,0,"000000000000","000000000000-0000",1119,true
,,,,,,,,0,"000000000000","000000000000-0000",1122,true
,,,,,,,,0,"000000000000","000000000000-0000",1124,true
,,,,,,,,0,"000000000000","000000000000-0000",1125,true
,,,,,,,,0,"000000000000","000000000000-0000",1126,true
,,,,,,,,0,"000000000000","000000000000-0000",1130,true
,,,,,,,,0,"000000000000","000000000000-0000",1131,true
,,,,,,,,0,"000000000000","000000000000-0000",1134,true
,,,,,,,,0,"000000000000","000000000000-0000",1135,true
,,,,,,,,0,"000000000000","000000000000-0000",1139,true
,,,,,,,,0,"000000000000","000000000000-0000",1140,true
,,,,,,,,0,"000000000000","000000000000-0000",1143,true
,,,,,,,,0,"000000000000","000000000000-0000",1145,true
,,,,,,,,0,"000000000000","000000000000-0000",1146,true
,,,,,,,,0,"000000000000","000000000000-0000",1147,true
,,,,,,,,0,"000000000000","000000000000-0000",1151,true
,,,,,,,,0,"000000000000","000000000000-0000",1152,true
,,,,,,,,0,"000000000000","000000000000-0000",1155,true
,,,,,,,,0,"000000000000","000000000000-0000",1156,true
,,,,,,,,0,"000000000000","000000000000-0000",1160,true
,,,,,,,,0,"000000000000","000000000000-0000",1161,true
,,,,,,,,0,"000000000000","000000000000-0000",1164,true
,,,,,,,,0,"000000000000","000000000000-0000",1166,true
,,,,,,,,0,"000000000000","000000000000-0000",1167,true
,,,,,,,,0,"000000000000","000000000000-0000",1168,true
,,,,,,,,0,"000000000000","000000000000-0000",1172,true
,,,,,,,,0,"000000000000","000000000000-0000",1173,true
,,,,,,,,0,"000000000000","000000000000-0000",1176,true
,,,,,,,,0,"000000000000","000000000000-0000",1177,true
,,,,,,,,0,"000000000000","000000000000-0000",1181,true
,,,,,,,,0,"000000000000","000000000000-0000",1182,true
,,,,,,,,0,"000000000000","000000000000-0000",1185,true
,,,,,,,,0,"000000000000","000000000000-0000",1187,true
,,,,,,,,0,"000000000000","000000000000-0000",1188,true
,,,,,,,,0,"000000000000","000000000000-0000",1189,true
,,,,,,,,0,"000000000000","000000000000-0000",1193,true
,,,,,,,,0,"000000000000","000000000000-0000",1194,true
,,,,,,,,0,"000000000000","000000000000-0000",1197,true
,,,,,,,,0,"000000000000","000000000000-0000",1198,true
,,,,,,,,0,"000000000000","000000000000-0000",1202,true
,,,,,,,,0,"000000000000","000000000000-0000",1203,true
,,,,,,,,0,"000000000000","000000000000-0000",1206,true
,,,,,,,,0,"000000000000","000000000000-0000",1208,true
,,,,,,,,0,"000000000000","000000000000-0000",1209,true
,,,,,,,,0,"000000000000","000000000000-0000",1210,true
,,,,,,,,0,"000000000000","000000000000-0000",1214,true
,,,,,,,,0,"000000000000","000000000000-0000",1215,true
,,,,,,,,0,"000000000000","000000000000-0000",1218,true
,,,,,,,,0,"000000000000","000000000000-0000",1219,true
,,,,,,,,0,"000000000000","000000000000-0000",1223,true
,,,,,,,,0,"000000000000","000000000000-0000",1224,true
,,,,,,,,0,"000000000000","000000000000-0000",1227,true
,,,,,,,,0,"000000000000","000000000000-0000",1229,true
,,,,,,,,0,"000000000000","000000000000-0000",1230,true
,,,,,,,,0,"000000000000","000000000000-0000",1231,true
,,,,,,,,0,"000000000000","000000000000-0000",1235,true
,,,,,,,,0,"000000000000","000000000000-0000",1236,true
,,,,,,,,0,"000000000000","000000000000-0000",1239,true
,,,,,,,,0,"000000000000","000000000000-0000",1240,true
,,,,,,,,0,"000000000000","000000000000-0000",1244,true
,,,,,,,,0,"000000000000","000000000000-0000",1245,true
,,,,,,,,0,"000000000000","000000000000-0000",1248,true
,,,,,,,,0,"000000000000","000000000000-0000",1250,true
,,,,,,,,0,"000000000000","000000000000-0000",1251,true
,,,,,,,,0,"000000000000","000000000000-0000",1252,true
,,,,,,,,0,"000000000000","000000000000-0000",1256,true
,,,,,,,,0,"000000000000","000000000000-0000",1257,true
,,,,,,,,0,"000000000000","000000000000-0000",1260,true
,,,,,,,,0,"000000000000","000000000000-0000",1262,true
,,,,,,,,0,"000000000000","000000000000-0000",1264,true
,,,,,,,,0,"000000000000","000000000000-0000",1266,true
,,,,,,,,0,"000000000000","000000000000-0000",1268,true
,,,,,,,,0,"000000000000","000000000000-0000",1270,true
,,,,,,,,0,"000000000000","000000000000-0000",1271,true
,,,,,,,,0,"000000000000","000000000000-0000",1272,true
,,,,,,,,0,"000000000000","000000000000-0000",1273,true
,,,,,,,,0,"000000000000","000000000000-0000",1274,true
,,,,,,,,0,"000000000000","000000000000-0000",1275,true
,,,,,,,,0,"000000000000","000000000000-0000",1276,true
,,,,,,,,0,"000000000000","000000000000-0000",1279,true
,,,,,,,,0,"000000000000","000000000000-0000",1280,true
,,,,,,,,0,"000000000000","000000000000-0000",1288,true
,,,,,,,,0,"000000000000","000000000000-0000",1289,true
,,,,,,,,0,"000000000000","000000000000-0000",1290,true
,,,,,,,,0,"000000000000","000000000000-0000",1291,true
,,,,,,,,0,"000000000000","000000000000-0000",1292,true
,,,,,,,,0,"000000000000","000000000000-0000",1293,true
,,,,,,,,0,"000000000000","000000000000-0000",1294,true
,,,,,,,,0,"000000000000","000000000000-0000",1295,true
,,,,,,,,0,"000000000000","000000000000-0000",1296,true
,,,,,,,,0,"000000000000","000000000000-0000",1297,true
,,,,,,,,0,"000000000000","000000000000-0000",1298,true
,,,,,,,,0,"000000000000","000000000000-0000",1299,true
,,,,,,,,0,"000000000000","000000000000-0000",1300,true
,,,,,,,,0,"000000000000","000000000000-0000",1301,true
,,,,,,,,0,"000000000000","000000000000-0000",1302,true
,,,,,,,,0,"000000000000","000000000000-0000",1303,true
,,,,,,,,0,"000000000000","000000000000-0000",1304,true
,,,,,,,,0,"000000000000","000000000000-0000",1305,true
,,,,,,,,0,"000000000000","000000000000-0000",1306,true
,,,,,,,,0,"000000000000","000000000000-0000",1307,true
,,,,,,,,0,"000000000000","000000000000-0000",1308,true
,,,,,,,,0,"000000000000","000000000000-0000",1309,true
,,,,,,,,0,"000000000000","000000000000-0000",1310,true
,,,,,,,,0,"000000000000","000000000000-0000",1311,true
,,,,,,,,0,"000000000000","000000000000-0000",1312,true
,,,,,,,,0,"000000000000","000000000000-0000",1313,true
,,,,,,,,0,"000000000000","000000000000-0000",1314,true
,,,,,,,,0,"000000000000","000000000000-0000",1315,true
,,,,,,,,0,"000000000000","000000000000-0000",1316,true
,,,,,,,,0,"000000000000","000000000000-0000",1317,true
,,,,,,,,0,"000000000000","000000000000-0000",1318,true
,,,,,,,,0,"000000000000","000000000000-0000",1319,true
,,,,,,,,0,"000000000000","000000000000-0000",1320,true
,,,,,,,,0,"000000000000","000000000000-0000",1321,true
,,,,,,,,0,"000000000000","000000000000-0000",1322,true
,,,,,,,,0,"000000000000","000000000000-0000",1323,true
,,,,,,,,0,"000000000000","000000000000-0000",1324,true
,,,,,,,,0,"000000000000","000000000000-0000",1325,true
,,,,,,,,0,"000000000000","000000000000-0000",1326,true
,,,,,,,,0,"000000000000","000000000000-0000",1327,true
,,,,,,,,0,"000000000000","000000000000-0000",1328,true
,,,,,,,,0,"000000000000","000000000000-0000",1329,true
,,,,,,,,0,"000000000000","000000000000-0000",1330,true
,,,,,,,,0,"000000000000","000000000000-0000",1331,true
,,,,,,,,0,"000000000000","000000000000-0000",1332,true
,,,,,,,,0,"000000000000","000000000000-0000",1333,true
,,,,,,,,0,"000000000000","000000000000-0000",1334,true
,,,,,,,,0,"000000000000","000000000000-0000",1335,true
,,,,,,,,0,"000000000000","000000000000-0000",1336,true
,,,,,,,,0,"000000000000","000000000000-0000",1337,true
,,,,,,,,0,"000000000000","000000000000-0000",1338,true
,,,,,,,,0,"000000000000","000000000000-0000",1339,true
,,,,,,,,0,"000000000000","000000000000-0000",1340,true
,,,,,,,,0,"000000000000","000000000000-0000",1341,true
,,,,,,,,0,"000000000000","000000000000-0000",1342,true
,,,,,,,,0,"000000000000","000000000000-0000",1343,true
,,,,,,,,0,"000000000000","000000000000-0000",1344,true
,,,,,,,,0,"000000000000","000000000000-0000",1345,true
,,,,,,,,0,"000000000000","000000000000-0000",1346,true
,,,,,,,,0,"000000000000","000000000000-0000",1347,true
,,,,,,,,0,"000000000000","000000000000-0000",1348,true
,,,,,,,,0,"000000000000","000000000000-0000",1349,true
,,,,,,,,0,"000000000000","000000000000-0000",1350,true
,,,,,,,,0,"000000000000","000000000000-0000",1863,true
,,,,,,,,0,"000000000000","000000000000-0000",1864,true
,,,,,,,,0,"000000000000","000000000000-0000",1865,true
,,,,,,,,0,"000000000000","000000000000-0000",1866,true
,,,,,,,,0,"000000000000","000000000000-0000",1867,true
,,,,,,,,0,"000000000000","000000000000-0000",1868,true
,,,,,,,,0,"000000000000","000000000000-0000",1869,true
,,,,,,,,0,"000000000000","000000000000-0000",1870,true
,,,,,,,,0,"000000000000","000000000000-0000",1871,true
,,,,,,,,0,"000000000000","000000000000-0000",1872,true
,,,,,,,,0,"000000000000","000000000000-0000",1873,true
,,,,,,,,0,"000000000000","000000000000-0000",1874,true
,,,,,,,,0,"000000000000","000000000000-0000",1875,true
,,,,,,,,0,"000000000000","000000000000-0000",1876,true
,,,,,,,,0,"000000000000","000000000000-0000",1877,true
,,,,,,,,0,"000000000000","000000000000-0000",1878,true
,,,,,,,,0,"000000000000","000000000000-0000",1879,true
,,,,,,,,0,"000000000000","000000000000-0000",1880,true
,,,,,,,,0,"000000000000","000000000000-0000",1881,true
,,,,,,,,0,"000000000000","000000000000-0000",1882,true
,,,,,,,,0,"000000000000","000000000000-0000",1883,true
,,,,,,,,0,"000000000000","000000000000-0000",1884,true
,,,,,,,,0,"000000000000","000000000000-0000",1885,true
,,,,,,,,0,"000000000000","000000000000-0000",1886,true
,,,,,,,,0,"000000000000","000000000000-0000",1887,true
,,,,,,,,0,"000000000000","000000000000-0000",1888,true
,,,,,,,,0,"000000000000","000000000000-0000",1889,true
,,,,,,,,0,"000000000000","000000000000-0000",1890,true
,,,,,,,,0,"000000000000","000000000000-0000",1891,true
,,,,,,,,0,"000000000000","000000000000-0000",1892,true
,,,,,,,,0,"000000000000","000000000000-0000",1893,true
,,,,,,,,0,"000000000000","000000000000-0000",1894,true
,,,,,,,,0,"000000000000","000000000000-0000",1895,true
,,,,,,,,0,"000000000000","000000000000-0000",1896,true
,,,,,,,,0,"000000000000","000000000000-0000",1897,true
,,,,,,,,0,"000000000000","000000000000-0000",1898,true
,,,,,,,,0,"000000000000","000000000000-0000",1899,true
,,,,,,,,0,"000000000000","000000000000-0000",1900,true
,,,,,,,,0,"000000000000","000000000000-0000",1901,true
,,,,,,,,0,"000000000000","000000000000-0000",1902,true
,,,,,,,,0,"000000000000","000000000000-0000",1903,true
,,,,,,,,0,"000000000000","000000000000-0000",1904,true
,,,,,,,,0,"000000000000","000000000000-0000",1905,true
,,,,,,,,0,"000000000000","000000000000-0000",1906,true
,,,,,,,,0,"000000000000","000000000000-0000",1907,true
,,,,,,,,0,"000000000000","000000000000-0000",1908,true
,,,,,,,,0,"000000000000","000000000000-0000",1909,true
,,,,,,,,0,"000000000000","000000000000-0000",1910,true
,,,,,,,,0,"000000000000","000000000000-0000",1911,true
,,,,,,,,0,"000000000000","000000000000-0000",1912,true
,,,,,,,,0,"000000000000","000000000000-0000",1913,true
,,,,,,,,0,"000000000000","000000000000-0000",1914,true
,,,,,,,,0,"000000000000","000000000000-0000",1915,true
,,,,,,,,0,"000000000000","000000000000-0000",1916,true
,,,,,,,,0,"000000000000","000000000000-0000",1917,true
,,,,,,,,0,"000000000000","000000000000-0000",1918,true
,,,,,,,,0,"000000000000","000000000000-0000",1919,true
,,,,,,,,0,"000000000000","000000000000-0000",1920,true
,,,,,,,,0,"000000000000","000000000000-0000",1921,true
,,,,,,,,0,"000000000000","000000000000-0000",1922,true
,,,,,,,,0,"000000000000","000000000000-0000",1923,true
,,,,,,,,0,"000000000000","000000000000-0000",1924,true
,,,,,,,,0,"000000000000","000000000000-0000",1925,true
,,,,,,,,0,"000000000000","000000000000-0000",1926,true
,,,,,,,,0,"000000000000","000000000000-0000",1927,true
,,,,,,,,0,"000000000000","000000000000-0000",1928,true
,,,,,,,,0,"000000000000","000000000000-0000",1929,true
,,,,,,,,0,"000000000000","000000000000-0000",1930,true
,,,,,,,,0,"000000000000","000000000000-0000",1931,true
,,,,,,,,0,"000000000000","000000000000-0000",1932,true
,,,,,,,,0,"000000000000","000000000000-0000",1933,true
,,,,,,,,0,"000000000000","000000000000-0000",1934,true
,,,,,,,,0,"000000000000","000000000000-0000",1935,true
,,,,,,,,0,"000000000000","000000000000-0000",1936,true
,,,,,,,,0,"000000000000","000000000000-0000",1937,true
,,,,,,,,0,"000000000000","000000000000-0000",1938,true
,,,,,,,,0,"000000000000","000000000000-0000",1939,true
,,,,,,,,0,"000000000000","000000000000-0000",1940,true
,,,,,,,,0,"000000000000","000000000000-0000",1941,true
,,,,,,,,0,"000000000000","000000000000-0000",1942,true
,,,,,,,,0,"000000000000","000000000000-0000",1943,true
,,,,,,,,0,"000000000000","000000000000-0000",1944,true
,,,,,,,,0,"000000000000","000000000000-0000",1945,true
,,,,,,,,0,"000000000000","000000000000-0000",1946,true
,,,,,,,,0,"000000000000","000000000000-0000",1947,true
,,,,,,,,0,"000000000000","000000000000-0000",1948,true
,,,,,,,,0,"000000000000","000000000000-0000",1949,true
,,,,,,,,0,"000000000000","000000000000-0000",1950,true
,,,,,,,,0,"000000000000","000000000000-0000",1951,true
,,,,,,,,0,"000000000000","000000000000-0000",1952,true
,,,,,,,,0,"000000000000","000000000000-0000",1953,true
,,,,,,,,0,"000000000000","000000000000-0000",1954,true
,,,,,,,,0,"000000000000","000000000000-0000",1955,true
