INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,CONTRACT_CD,CID,ATTENDANCE_ITEM_ID,WORK_DAILY,WORK_ATTENDANCE,ATD_WORK_DAILY,ATD_WORK_ATTENDANCE,WORK_SUPPORT
,,,,,,,,0,"000000000000","000000000000-0000",776,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",777,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",778,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",779,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",780,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",781,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",782,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",783,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",784,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",785,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",786,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",787,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",788,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",789,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",790,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",791,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",792,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",793,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",794,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",795,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",796,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",797,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",798,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",799,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",800,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",801,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",802,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",803,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",804,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",805,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",806,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",807,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",808,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",809,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",810,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",811,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",812,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",813,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",814,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",815,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",816,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",817,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",818,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",819,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",820,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",821,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",822,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",823,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",824,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",825,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",826,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",827,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",828,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",829,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",830,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",831,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",832,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",833,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",834,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",835,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",836,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",837,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",838,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",839,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",840,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",841,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",842,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",843,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",844,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",845,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",846,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",847,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",848,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",849,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",850,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",851,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",852,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",853,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",854,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",855,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",856,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",857,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",858,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",859,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",860,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",861,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",862,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",863,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",864,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",865,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",866,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",867,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",868,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",869,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",870,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",871,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",872,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",873,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",874,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",875,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",876,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",877,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",878,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",879,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",880,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",881,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",882,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",883,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",884,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",885,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",886,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",887,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",888,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",889,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",890,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",891,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",892,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",893,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",894,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",895,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",896,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",897,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",898,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",899,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",900,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",901,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",902,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",903,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",904,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",905,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",906,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",907,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",908,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",909,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",910,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",911,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",912,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",913,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",914,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",915,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",916,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",917,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",918,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",919,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",920,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",921,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",922,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",923,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",924,true,true,true,true,true
,,,,,,,,0,"000000000000","000000000000-0000",925,true,true,true,true,true
,,,,,,,,0,"000000000000","000000000000-0000",926,true,true,true,true,true
,,,,,,,,0,"000000000000","000000000000-0000",927,true,true,true,true,true
,,,,,,,,0,"000000000000","000000000000-0000",928,true,true,true,true,true
,,,,,,,,0,"000000000000","000000000000-0000",929,true,true,true,true,true
,,,,,,,,0,"000000000000","000000000000-0000",930,true,true,true,true,true
,,,,,,,,0,"000000000000","000000000000-0000",931,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",932,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",933,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",934,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",935,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",936,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",937,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",938,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",939,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",940,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",941,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",942,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",943,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",944,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",945,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",946,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",947,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",948,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",949,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",950,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",951,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",952,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",953,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",954,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",955,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",956,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",957,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",958,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",959,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",960,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",961,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",962,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",963,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",964,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",965,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",966,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",967,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",968,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",969,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",970,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",971,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",972,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",973,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",974,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",975,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",976,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",977,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",978,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",979,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",980,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",981,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",982,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",983,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",984,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",985,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",986,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",987,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",988,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",989,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",990,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",991,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",992,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",993,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",994,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",995,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",996,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",997,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",998,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",999,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1000,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1001,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1002,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1003,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1004,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1005,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1006,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1007,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1008,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1009,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1010,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1011,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1012,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1013,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1014,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1015,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1016,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1017,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1018,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1019,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1020,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1021,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1022,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1023,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1024,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1025,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1026,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1027,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1028,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1029,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1030,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1031,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1032,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1033,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1034,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1035,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1036,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1037,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1038,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1039,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1040,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1041,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1042,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1043,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1044,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1045,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1046,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1047,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1048,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1049,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1050,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1051,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1052,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1053,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1054,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1055,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1056,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1057,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1058,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1059,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1060,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1061,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1062,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1063,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1064,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1065,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1066,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1067,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1068,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1069,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1070,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1071,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1072,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1073,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1074,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1075,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1076,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1077,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1078,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1079,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1080,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1081,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1082,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1083,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1084,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1085,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1086,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1087,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1088,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1089,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1090,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1091,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1092,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1093,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1094,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1095,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1096,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1097,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1098,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1099,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1100,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1101,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1102,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1103,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1104,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1105,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1106,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1107,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1108,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1109,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1110,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1111,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1112,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1113,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1114,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1115,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1116,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1117,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1118,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1119,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1120,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1121,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1122,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1123,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1124,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1125,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1126,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1127,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1128,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1129,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1130,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1131,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1132,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1133,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1134,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1135,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1136,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1137,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1138,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1139,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1140,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1141,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1142,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1143,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1144,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1145,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1146,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1147,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1148,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1149,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1150,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1151,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1152,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1153,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1154,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",1155,true,true,true,true,false
